episodio,recompensa,sucesso,epsilon
4518,448.04543109109045,1,0.05
4519,450.2099463490856,1,0.05
4520,440.3606797749979,1,0.05
4521,484.8035085019828,1,0.05
4522,500,1,0.05
4523,490.0,1,0.05
4524,486.3606797749979,1,0.05
4525,481.63330765278397,1,0.05
4526,484.14213562373095,1,0.05
4527,453.2409987036266,1,0.05
4528,475.60898762952974,1,0.05
4529,472.5205832509386,1,0.05
4530,458.0,1,0.05
4531,450.62641583165595,1,0.05
4532,462.77032961426903,1,0.05
4533,476.0555127546399,1,0.05
4534,428.92849839314596,1,0.05
4535,448.407206622349,1,0.05
4536,486.4924225024706,1,0.05
4537,180.34500931320963,1,0.05
4538,482.0,1,0.05
4539,461.732137494637,1,0.05
4540,484.4965751817893,1,0.05
4541,487.65685424949237,1,0.05
4542,411.446165846632,1,0.05
4543,482.0,1,0.05
4544,486.94427190999915,1,0.05
4545,484.0665927567458,1,0.05
4546,479.94733192202057,1,0.05
4547,486.2344855372474,1,0.05
4548,473.03656905736636,1,0.05
4549,488.32455532033674,1,0.05
4550,470.8329756778952,1,0.05
4551,476.9857113690718,1,0.05
4552,470.6833281282527,1,0.05
4553,446.5576411921994,1,0.05
4554,482.0,1,0.05
4555,464.91168824543144,1,0.05
4556,485.41640786499875,1,0.05
4557,456.4131112314674,1,0.05
4558,486.2842712474619,1,0.05
4559,484.9736659610103,1,0.05
4560,479.1058907144937,1,0.05
4561,421.6173040933696,1,0.05
4562,483.6977156035922,1,0.05
4563,468.16609194718916,1,0.05
4564,484.8035085019828,1,0.05
4565,488.8284271247462,1,0.05
4566,488.0665927567458,1,0.05
4567,433.86342439892263,1,0.05
4568,457.34313619501853,1,0.05
4569,482.0,1,0.05
4570,463.732137494637,1,0.05
4571,484.8806130178211,1,0.05
4572,483.540659228538,1,0.05
4573,449.2310562561766,1,0.05
4574,486.2099463490856,1,0.05
4575,482.0,1,0.05
4576,466.0,1,0.05
4577,244.55764119219938,1,0.05
4578,486.0,1,0.05
4579,441.5176736125598,1,0.05
4580,488.1107702762748,1,0.05
4581,483.40939982143925,1,0.05
4582,410.42640687119285,1,0.05
4583,480.0907220343745,1,0.05
4584,482.4924225024706,1,0.05
4585,483.40939982143925,1,0.05
4586,483.211102550928,1,0.05
4587,479.78488797889963,1,0.05
4588,420.8018691180654,1,0.05
4589,474.3606797749979,1,0.05
4590,484.8035085019828,1,0.05
4591,470.63564212655274,1,0.05
4592,481.2602916254693,1,0.05
4593,490.0,1,0.05
4594,482.591260281974,1,0.05
4595,484.0997512422418,1,0.05
4596,482.16609194718916,1,0.05
4597,482.4390889145858,1,0.05
4598,460.14213562373095,1,0.05
4599,488.32455532033674,1,0.05
4600,462.2215405525497,1,0.05
4601,477.732137494637,1,0.05
4602,456.4131112314674,1,0.05
4603,457.0599281722833,1,0.05
4604,462.8329756778952,1,0.05
4605,482.87817782917153,1,0.05
4606,482.8329756778952,1,0.05
4607,482.0,1,0.05
4608,469.2666153055679,1,0.05
4609,483.04834939252004,1,0.05
4610,484.8062484748657,1,0.05
4611,486.2344855372474,1,0.05
4612,463.57658845611184,1,0.05
4613,484.0907220343745,1,0.05
4614,481.4400902933387,1,0.05
4615,488.32455532033674,1,0.05
4616,452.05259518088087,1,0.05
4617,455.5296461204668,1,0.05
4618,472.0713376952364,1,0.05
4619,481.4400902933387,1,0.05
4620,484.5941170815567,1,0.05
4621,-383.9524079167427,1,0.05
4622,462.0,1,0.05
4623,482.92849839314596,1,0.05
4624,476.04759208325726,1,0.05
4625,466.0,1,0.05
4626,478.0,1,0.05
4627,461.20215047547657,1,0.05
4628,488.0713376952364,1,0.05
4629,482.8329756778952,1,0.05
4630,466.1760149812701,1,0.05
4631,486.4924225024706,1,0.05
4632,476.9857113690718,1,0.05
4633,442.1663783151692,1,0.05
4634,456.8035085019828,1,0.05
4635,475.60898762952974,1,0.05
4636,482.4390889145858,1,0.05
4637,490.0,1,0.05
4638,490.0,1,0.05
4639,464.8329756778952,1,0.05
4640,481.3238075793812,1,0.05
4641,488.0997512422418,1,0.05
4642,475.20215047547657,1,0.05
4643,486.0,1,0.05
4644,457.2016948848238,1,0.05
4645,-45.65499068679037,1,0.05
4646,487.211102550928,1,0.05
4647,476.05259518088087,1,0.05
4648,-77.7509690068058,1,0.05
4649,480.0768096208106,1,0.05
4650,476.9857113690718,1,0.05
4651,487.65685424949237,1,0.05
4652,466.86149805543994,1,0.05
4653,481.2602916254693,1,0.05
4654,484.8035085019828,1,0.05
4655,462.0555127546399,1,0.05
4656,484.1107702762748,1,0.05
4657,442.1663783151692,1,0.05
4658,452.0555127546399,1,0.05
4659,486.4852813742386,1,0.05
4660,481.3630833845388,1,0.05
4661,483.2029410174709,1,0.05
4662,486.560219778561,1,0.05
4663,433.34313619501853,1,0.05
4664,462.24922359499624,1,0.05
4665,481.6333076527839,1,0.05
4666,486.3606797749979,1,0.05
4667,467.293765408777,1,0.05
4668,454.4969134626332,1,0.05
4669,461.28663395418647,1,0.05
4670,483.20465053408526,1,0.05
4671,460.0907220343745,1,0.05
4672,412.5253530032642,1,0.05
4673,408.69047011971503,1,0.05
4674,-1389.5746591928964,1,0.05
4675,464.0,1,0.05
4676,472.04543109109045,1,0.05
4677,486.64911064067354,1,0.05
4678,446.2099463490856,1,0.05
4679,454.4253408071038,1,0.05
4680,488.4721359549996,1,0.05
4681,482.0,1,0.05
4682,480.31098884280703,1,0.05
4683,422.9901951359278,1,0.05
4684,490.0,1,0.05
4685,474.3960780543711,1,0.05
4686,454.0,1,0.05
4687,490.0,1,0.05
4688,480.31098884280703,1,0.05
4689,463.446165846632,1,0.05
4690,418.69047011971503,1,0.05
4691,405.2016948848238,1,0.05
4692,488.8284271247462,1,0.05
4693,401.5765884561119,1,0.05
4694,477.2409987036266,1,0.05
4695,475.446165846632,1,0.05
4696,436.0587727318528,1,0.05
4697,490.0,1,0.05
4698,415.2310562561766,1,0.05
4699,448.0434577328853,1,0.05
4700,486.26549190084313,1,0.05
4701,472.0555127546399,1,0.05
4702,484.5253530032641,1,0.05
4703,488.32455532033674,1,0.05
4704,481.0599281722833,1,0.05
4705,457.6173040933696,1,0.05
4706,462.4187454245971,1,0.05
4707,-1435.0927519058525,1,0.05
4708,472.8806130178211,1,0.05
4709,480.4965751817893,1,0.05
4710,412.0555127546399,1,0.05
4711,149.60898762952974,1,0.05
4712,480.8035085019828,1,0.05
4713,500,1,0.05
4714,488.32455532033674,1,0.05
4715,453.86342439892263,1,0.05
4716,488.16552506059645,1,0.05
4717,484.6356421265527,1,0.05
4718,478.0,1,0.05
4719,277.732137494637,1,0.05
4720,472.8018691180654,1,0.05
4721,477.2310562561766,1,0.05
4722,484.14213562373095,1,0.05
4723,456.0768096208106,1,0.05
4724,474.64911064067354,1,0.05
4725,490.0,1,0.05
4726,482.8679622641132,1,0.05
4727,444.04543109109045,1,0.05
4728,488.14213562373095,1,0.05
4729,488.4721359549996,1,0.05
4730,408.9901951359278,1,0.05
4731,388.24922359499624,1,0.05
4732,461.3836120259083,1,0.05
4733,448.8035085019828,1,0.05
4734,486.4924225024706,1,0.05
4735,458.738633753706,1,0.05
4736,486.2099463490856,1,0.05
4737,428.8018691180654,1,0.05
4738,486.94427190999915,1,0.05
4739,447.446165846632,1,0.05
4740,458.407206622349,1,0.05
4741,454.0,1,0.05
4742,486.26549190084313,1,0.05
4743,484.8284271247462,1,0.05
4744,-503.92319037918935,1,0.05
4745,453.182520563948,1,0.05
4746,485.41640786499875,1,0.05
4747,450.3606797749979,1,0.05
4748,474.94182110716775,1,0.05
4749,462.1107702762748,1,0.05
4750,486.560219778561,1,0.05
4751,433.2016948848238,1,0.05
4752,438.4707681233427,1,0.05
4753,478.92849839314596,1,0.05
4754,482.3606797749979,1,0.05
4755,480.0555127546399,1,0.05
4756,454.8018691180654,1,0.05
4757,488.4721359549996,1,0.05
4758,475.182520563948,1,0.05
4759,476.0587727318528,1,0.05
4760,398.407206622349,1,0.05
4761,488.0,1,0.05
4762,485.6619037896906,1,0.05
4763,481.62277660168377,1,0.05
4764,419.7401153701776,1,0.05
4765,480.0587727318528,1,0.05
4766,456.4131112314674,1,0.05
4767,460.0624390837628,1,0.05
4768,482.3606797749979,1,0.05
4769,500,1,0.05
4770,482.0,1,0.05
4771,486.4924225024706,1,0.05
4772,452.80243893371346,1,0.05
4773,462.2099463490856,1,0.05
4774,487.65685424949237,1,0.05
4775,462.22154055254964,1,0.05
4776,470.0832611206852,1,0.05
4777,464.08318915758457,1,0.05
4778,472.560219778561,1,0.05
4779,467.34313619501853,1,0.05
4780,482.0,1,0.05
4781,490.0,1,0.05
4782,470.69047011971503,1,0.05
4783,486.2842712474619,1,0.05
4784,464.2462112512353,1,0.05
4785,476.05259518088087,1,0.05
4786,486.0,1,0.05
4787,481.3238075793812,1,0.05
4788,478.4253408071038,1,0.05
4789,455.78488797889963,1,0.05
4790,477.2310562561766,1,0.05
4791,486.3310501211929,1,0.05
4792,460.4707681233427,1,0.05
4793,484.9736659610103,1,0.05
4794,483.40939982143925,1,0.05
4795,456.63564212655274,1,0.05
4796,478.0,1,0.05
4797,462.22154055254964,1,0.05
4798,462.4093010681705,1,0.05
4799,478.9072480941474,1,0.05
4800,412.80243893371346,1,0.05
4801,448.2344855372474,1,0.05
4802,486.3606797749979,1,0.05
4803,447.6070170039655,1,0.05
4804,488.1245154965971,1,0.05
4805,471.34313619501853,1,0.05
4806,477.4400902933387,1,0.05
4807,440.0,1,0.05
4808,479.2029410174709,1,0.05
4809,465.94733192202057,1,0.05
4810,479.1058907144937,1,0.05
4811,486.64911064067354,1,0.05
4812,457.293765408777,1,0.05
4813,443.3238075793812,1,0.05
4814,478.62641583165595,1,0.05
4815,484.0997512422418,1,0.05
4816,476.80243893371346,1,0.05
4817,425.446165846632,1,0.05
4818,464.34500931320963,1,0.05
4819,486.2490309931942,1,0.05
4820,485.6619037896906,1,0.05
4821,490.0,1,0.05
4822,459.59797974644664,1,0.05
4823,486.2842712474619,1,0.05
4824,488.2462112512353,1,0.05
4825,474.3960780543711,1,0.05
4826,490.0,1,0.05
4827,484.8806130178211,1,0.05
4828,486.64911064067354,1,0.05
4829,485.23154621172785,1,0.05
4830,490.0,1,0.05
4831,439.2409987036266,1,0.05
4832,443.2310562561766,1,0.05
4833,440.4707681233427,1,0.05
4834,459.182520563948,1,0.05
4835,490.0,1,0.05
4836,488.32455532033674,1,0.05
4837,486.4390889145858,1,0.05
4838,484.5576411921994,1,0.05
4839,477.2409987036266,1,0.05
4840,454.92849839314596,1,0.05
4841,488.0,1,0.05
4842,450.560219778561,1,0.05
4843,490.0,1,0.05
4844,481.4400902933387,1,0.05
4845,484.2462112512353,1,0.05
4846,476.4707681233427,1,0.05
4847,454.69047011971503,1,0.05
4848,480.0768096208106,1,0.05
4849,466.0,1,0.05
4850,465.62277660168377,1,0.05
4851,482.4390889145858,1,0.05
4852,464.04759208325726,1,0.05
4853,484.05259518088087,1,0.05
4854,476.0587727318528,1,0.05
4855,490.0,1,0.05
4856,478.0,1,0.05
4857,484.6356421265527,1,0.05
4858,466.4969134626332,1,0.05
4859,484.0587727318528,1,0.05
4860,476.24922359499624,1,0.05
4861,461.90899680020027,1,0.05
4862,490.0,1,0.05
4863,472.8018691180654,1,0.05
4864,467.7401153701776,1,0.05
4865,466.4707681233427,1,0.05
4866,488.14213562373095,1,0.05
4867,470.0,1,0.05
4868,482.4390889145858,1,0.05
4869,470.49657518178935,1,0.05
4870,466.46309242345563,1,0.05
4871,462.3310501211929,1,0.05
4872,458.407206622349,1,0.05
4873,479.78488797889963,1,0.05
4874,476.4707681233427,1,0.05
4875,470.88061301782113,1,0.05
4876,434.94441010848846,1,0.05
4877,445.3238075793812,1,0.05
4878,474.0768096208106,1,0.05
4879,486.4924225024706,1,0.05
4880,486.4924225024706,1,0.05
4881,451.38361202590823,1,0.05
4882,486.2099463490856,1,0.05
4883,461.90899680020027,1,0.05
4884,484.8062484748657,1,0.05
4885,478.5286750449475,1,0.05
4886,471.08800749063505,1,0.05
4887,452.8035085019828,1,0.05
4888,446.5576411921994,1,0.05
4889,443.94733192202057,1,0.05
4890,485.23154621172785,1,0.05
4891,442.4148737476408,1,0.05
4892,488.32455532033674,1,0.05
4893,482.591260281974,1,0.05
4894,468.34500931320963,1,0.05
4895,481.732137494637,1,0.05
4896,482.591260281974,1,0.05
4897,484.0997512422418,1,0.05
4898,481.62277660168377,1,0.05
4899,467.3238075793812,1,0.05
4900,458.8018691180654,1,0.05
4901,445.5176736125598,1,0.05
4902,486.4924225024706,1,0.05
4903,436.88061301782113,1,0.05
4904,488.0665927567458,1,0.05
4905,481.85677655436825,1,0.05
4906,484.738633753706,1,0.05
4907,436.94182110716775,1,0.05
4908,484.08318915758457,1,0.05
4909,448.4093010681705,1,0.05
4910,464.1245154965971,1,0.05
4911,481.293765408777,1,0.05
4912,444.8018691180654,1,0.05
4913,481.3238075793812,1,0.05
4914,480.46309242345563,1,0.05
4915,470.0713376952364,1,0.05
4916,475.446165846632,1,0.05
4917,470.1107702762748,1,0.05
4918,485.41640786499875,1,0.05
4919,445.0365690573664,1,0.05
4920,486.3960780543711,1,0.05
4921,429.732137494637,1,0.05
4922,481.62277660168377,1,0.05
4923,475.446165846632,1,0.05
4924,478.62641583165595,1,0.05
4925,466.62641583165595,1,0.05
4926,467.3630833845388,1,0.05
4927,486.3310501211929,1,0.05
4928,490.0,1,0.05
4929,484.1107702762748,1,0.05
4930,462.2099463490856,1,0.05
4931,484.5253530032641,1,0.05
4932,488.1245154965971,1,0.05
4933,478.4390889145858,1,0.05
4934,490.0,1,0.05
4935,481.63330765278397,1,0.05
4936,468.0,1,0.05
4937,458.2099463490856,1,0.05
4938,481.0599281722833,1,0.05
4939,490.0,1,0.05
4940,472.3058928759318,1,0.05
4941,-86.79830511517605,1,0.05
4942,486.94427190999915,1,0.05
4943,434.690470119715,1,0.05
4944,485.23154621172785,1,0.05
4945,480.0555127546399,1,0.05
4946,484.8062484748657,1,0.05
4947,486.4924225024706,1,0.05
4948,471.04834939252004,1,0.05
4949,465.62277660168377,1,0.05
4950,477.293765408777,1,0.05
4951,490.0,1,0.05
4952,473.90899680020027,1,0.05
4953,490.0,1,0.05
4954,467.7989898732233,1,0.05
4955,481.3238075793812,1,0.05
4956,478.92849839314596,1,0.05
4957,469.2029410174709,1,0.05
4958,483.2029410174709,1,0.05
4959,442.4969134626332,1,0.05
4960,488.0768096208106,1,0.05
4961,486.64911064067354,1,0.05
4962,481.63330765278397,1,0.05
4963,481.85677655436825,1,0.05
4964,458.407206622349,1,0.05
4965,462.4969134626332,1,0.05
4966,468.407206622349,1,0.05
4967,481.85677655436825,1,0.05
4968,447.90899680020027,1,0.05
4969,453.732137494637,1,0.05
4970,470.1663783151692,1,0.05
4971,460.42640687119285,1,0.05
4972,484.0665927567458,1,0.05
4973,488.16552506059645,1,0.05
4974,427.20215047547657,1,0.05
4975,-1387.503086537367,1,0.05
4976,482.8329756778952,1,0.05
4977,464.14213562373095,1,0.05
4978,454.0,1,0.05
4979,458.94441010848846,1,0.05
4980,488.32455532033674,1,0.05
4981,488.32455532033674,1,0.05
4982,480.8328157299975,1,0.05
4983,434.5253530032642,1,0.05
4984,473.6988664825584,1,0.05
4985,482.0,1,0.05
4986,480.0555127546399,1,0.05
4987,476.24922359499624,1,0.05
4988,468.0587727318528,1,0.05
4989,442.62641583165595,1,0.05
4990,472.0434577328854,1,0.05
4991,444.8018691180654,1,0.05
4992,484.0713376952364,1,0.05
4993,445.6204993518133,1,0.05
4994,477.62277660168377,1,0.05
4995,485.41640786499875,1,0.05
4996,445.5176736125598,1,0.05
4997,487.211102550928,1,0.05
4998,469.04834939252004,1,0.05
4999,458.04543109109045,1,0.05
5000,400.46309242345563,1,0.05
5001,453.28663395418647,1,0.05
5002,500,1,0.05
5003,-876.0,1,0.05
5004,430.41487374764085,1,0.05
5005,486.4852813742386,1,0.05
5006,456.4131112314674,1,0.05
5007,446.86149805543994,1,0.05
5008,474.4969134626332,1,0.05
5009,457.0599281722833,1,0.05
5010,474.0907220343745,1,0.05
5011,470.4969134626332,1,0.05
5012,484.14213562373095,1,0.05
5013,456.31098884280703,1,0.05
5014,448.5576411921994,1,0.05
5015,486.3310501211929,1,0.05
5016,464.9072480941474,1,0.05
5017,490.0,1,0.05
5018,474.2099463490856,1,0.05
5019,437.446165846632,1,0.05
5020,472.5205832509386,1,0.05
5021,463.3836120259083,1,0.05
5022,486.2344855372474,1,0.05
5023,486.0,1,0.05
5024,481.63330765278397,1,0.05
5025,490.0,1,0.05
5026,460.1107702762748,1,0.05
5027,474.4969134626332,1,0.05
5028,465.30495168499704,1,0.05
5029,490.0,1,0.05
5030,484.08318915758457,1,0.05
5031,487.211102550928,1,0.05
5032,466.7695526217005,1,0.05
5033,468.0454310910905,1,0.05
5034,438.04759208325726,1,0.05
5035,484.5941170815567,1,0.05
5036,398.86149805543994,1,0.05
5037,482.2490309931942,1,0.05
5038,459.1204395571221,1,0.05
5039,472.6356421265527,1,0.05
5040,480.0555127546399,1,0.05
5041,486.0,1,0.05
5042,463.57658845611184,1,0.05
5043,488.0624390837628,1,0.05
5044,478.4390889145858,1,0.05
5045,478.4969134626332,1,0.05
5046,471.2016948848238,1,0.05
5047,482.0,1,0.05
5048,476.5576411921994,1,0.05
5049,481.52610922848044,1,0.05
5050,446.94441010848846,1,0.05
5051,479.30495168499704,1,0.05
5052,484.0624390837628,1,0.05
5053,431.94733192202057,1,0.05
5054,486.64911064067354,1,0.05
5055,485.41640786499875,1,0.05
5056,482.0,1,0.05
5057,458.5205832509386,1,0.05
5058,472.560219778561,1,0.05
5059,479.6124969497314,1,0.05
5060,480.1760149812701,1,0.05
5061,437.60898762952974,1,0.05
5062,474.190046219458,1,0.05
5063,470.0832611206852,1,0.05
5064,465.8497176903426,1,0.05
5065,486.3058928759318,1,0.05
5066,410.0434577328854,1,0.05
5067,461.23154621172785,1,0.05
5068,484.8806130178211,1,0.05
5069,455.5296461204668,1,0.05
5070,482.8329756778952,1,0.05
5071,478.92849839314596,1,0.05
5072,481.85677655436825,1,0.05
5073,-1665.7507764050042,1,0.05
5074,488.32455532033674,1,0.05
5075,473.6988664825584,1,0.05
5076,471.20465053408526,1,0.05
5077,465.0599281722833,1,0.05
5078,488.32455532033674,1,0.05
5079,472.0997512422418,1,0.05
5080,485.6619037896906,1,0.05
5081,472.6356421265527,1,0.05
5082,439.28663395418647,1,0.05
5083,485.23154621172785,1,0.05
5084,470.0,1,0.05
5085,430.8018691180654,1,0.05
5086,484.0713376952364,1,0.05
5087,477.732137494637,1,0.05
5088,479.30495168499704,1,0.05
5089,484.14213562373095,1,0.05
5090,470.4148737476408,1,0.05
5091,-5629.309529880283,1,0.05
5092,6.690470119714917,1,0.05
5093,476.4093010681705,1,0.05
5094,462.2490309931942,1,0.05
5095,481.0599281722833,1,0.05
5096,446.0,1,0.05
5097,478.0,1,0.05
5098,472.0555127546399,1,0.05
5099,462.4924225024707,1,0.05
5100,488.0997512422418,1,0.05
5101,460.0907220343745,1,0.05
5102,457.732137494637,1,0.05
5103,482.0,1,0.05
5104,487.65685424949237,1,0.05
5105,476.71511950137165,1,0.05
5106,484.1980390271856,1,0.05
5107,486.2490309931942,1,0.05
5108,490.0,1,0.05
5109,473.90899680020027,1,0.05
5110,460.8018691180654,1,0.05
5111,464.1245154965971,1,0.05
5112,460.05259518088087,1,0.05
5113,-156.94007182771657,1,0.05
5114,490.0,1,0.05
5115,481.62277660168377,1,0.05
5116,427.3954312071844,1,0.05
5117,470.14213562373095,1,0.05
5118,485.6619037896906,1,0.05
5119,458.8018691180654,1,0.05
5120,431.8497176903426,1,0.05
5121,442.9901951359278,1,0.05
5122,435.2016948848238,1,0.05
5123,486.94427190999915,1,0.05
5124,478.62641583165595,1,0.05
5125,466.0,1,0.05
5126,326.690470119715,1,0.05
5127,483.2029410174709,1,0.05
5128,458.0,1,0.05
5129,446.69047011971503,1,0.05
5130,479.4558441227157,1,0.05
5131,448.7695526217005,1,0.05
5132,482.0,1,0.05
5133,472.407206622349,1,0.05
5134,487.211102550928,1,0.05
5135,463.2021504754765,1,0.05
5136,480.0555127546399,1,0.05
5137,474.2490309931942,1,0.05
5138,430.4093010681705,1,0.05
5139,486.3058928759318,1,0.05
5140,409.0599281722833,1,0.05
5141,476.63564212655274,1,0.05
5142,450.08318915758457,1,0.05
5143,466.63564212655274,1,0.05
5144,486.4924225024706,1,0.05
5145,490.0,1,0.05
5146,466.0,1,0.05
5147,488.0624390837628,1,0.05
5148,480.31098884280703,1,0.05
5149,466.0768096208106,1,0.05
5150,481.3630833845388,1,0.05
5151,452.80243893371346,1,0.05
5152,476.71511950137165,1,0.05
5153,490.0,1,0.05
5154,473.2666153055679,1,0.05
5155,478.4390889145858,1,0.05
5156,482.3606797749979,1,0.05
5157,486.22154055254964,1,0.05
5158,452.9857113690718,1,0.05
5159,465.5296461204668,1,0.05
5160,470.3606797749979,1,0.05
5161,432.9901951359278,1,0.05
5162,479.5296461204668,1,0.05
5163,486.3058928759318,1,0.05
5164,451.8497176903426,1,0.05
5165,453.28663395418647,1,0.05
5166,475.182520563948,1,0.05
5167,484.05259518088087,1,0.05
5168,490.0,1,0.05
5169,469.6204993518133,1,0.05
5170,485.08800749063505,1,0.05
5171,460.190046219458,1,0.05
5172,433.5176736125598,1,0.05
5173,446.5576411921994,1,0.05
5174,457.5176736125598,1,0.05
5175,482.16609194718916,1,0.05
5176,464.0,1,0.05
5177,481.3630833845388,1,0.05
5178,-886.3826959066303,1,0.05
5179,483.20465053408526,1,0.05
5180,471.6070170039655,1,0.05
5181,487.211102550928,1,0.05
5182,478.5286750449475,1,0.05
5183,485.41640786499875,1,0.05
5184,480.8035085019828,1,0.05
5185,476.0555127546399,1,0.05
5186,437.7359245282264,1,0.05
5187,456.4707681233427,1,0.05
5188,483.2029410174709,1,0.05
5189,481.85677655436825,1,0.05
5190,478.7695526217005,1,0.05
5191,452.0768096208106,1,0.05
5192,467.293765408777,1,0.05
5193,488.32455532033674,1,0.05
5194,477.732137494637,1,0.05
5195,455.1058907144937,1,0.05
5196,461.6619037896906,1,0.05
5197,485.23154621172785,1,0.05
5198,462.8329756778952,1,0.05
5199,477.2310562561766,1,0.05
5200,484.0907220343745,1,0.05
5201,484.0907220343745,1,0.05
5202,487.65685424949237,1,0.05
5203,483.2029410174709,1,0.05
5204,474.1980390271856,1,0.05
5205,460.0555127546399,1,0.05
5206,305.732137494637,1,0.05
5207,472.407206622349,1,0.05
5208,478.4253408071038,1,0.05
5209,488.0907220343745,1,0.05
5210,433.34313619501853,1,0.05
5211,484.6833281282527,1,0.05
5212,471.34313619501853,1,0.05
5213,476.80243893371346,1,0.05
5214,466.0768096208106,1,0.05
5215,481.293765408777,1,0.05
5216,482.0,1,0.05
5217,468.0768096208106,1,0.05
5218,460.5253530032641,1,0.05
5219,480.0555127546399,1,0.05
5220,468.6356421265527,1,0.05
5221,458.2490309931942,1,0.05
5222,400.9418211071678,1,0.05
5223,486.94427190999915,1,0.05
5224,450.94182110716775,1,0.05
5225,470.14213562373095,1,0.05
5226,488.0,1,0.05
5227,478.62641583165595,1,0.05
5228,445.0599281722833,1,0.05
5229,-1486.2598846298222,1,0.05
5230,490.0,1,0.05
5231,481.62277660168377,1,0.05
5232,456.5253530032641,1,0.05
5233,461.03656905736636,1,0.05
5234,460.5253530032641,1,0.05
5235,466.0555127546399,1,0.05
5236,451.182520563948,1,0.05
5237,436.4187454245971,1,0.05
5238,449.20215047547657,1,0.05
5239,446.5205832509386,1,0.05
5240,490.0,1,0.05
5241,488.08318915758457,1,0.05
5242,459.6204993518133,1,0.05
5243,474.4969134626332,1,0.05
5244,469.4400902933387,1,0.05
5245,23.304951684997206,1,0.05
5246,475.182520563948,1,0.05
5247,404.0832611206852,1,0.05
5248,471.60898762952974,1,0.05
5249,443.60898762952974,1,0.05
5250,476.0555127546399,1,0.05
5251,455.5176736125598,1,0.05
5252,488.08318915758457,1,0.05
5253,458.63564212655274,1,0.05
5254,475.182520563948,1,0.05
5255,469.5176736125598,1,0.05
5256,469.5176736125598,1,0.05
5257,462.2099463490856,1,0.05
5258,485.41640786499875,1,0.05
5259,484.0665927567458,1,0.05
5260,450.2099463490856,1,0.05
5261,472.0434577328854,1,0.05
5262,479.2029410174709,1,0.05
5263,482.0,1,0.05
5264,485.6619037896906,1,0.05
5265,490.0,1,0.05
5266,454.0,1,0.05
5267,486.64911064067354,1,0.05
5268,433.60701700396555,1,0.05
5269,478.4253408071038,1,0.05
5270,500,1,0.05
5271,481.62277660168377,1,0.05
5272,447.90899680020027,1,0.05
5273,476.4093010681705,1,0.05
5274,488.0997512422418,1,0.05
5275,399.03656905736636,1,0.05
5276,485.08800749063505,1,0.05
5277,486.4924225024706,1,0.05
5278,484.8035085019828,1,0.05
5279,469.5176736125598,1,0.05
5280,476.8035085019828,1,0.05
5281,490.0,1,0.05
5282,468.9901951359278,1,0.05
5283,455.8497176903426,1,0.05
5284,467.0599281722833,1,0.05
5285,460.190046219458,1,0.05
5286,475.182520563948,1,0.05
5287,480.1760149812701,1,0.05
5288,481.85677655436825,1,0.05
5289,462.4969134626332,1,0.05
5290,-11675.309529880287,1,0.05
5291,490.0,1,0.05
5292,436.0434577328854,1,0.05
5293,454.4969134626332,1,0.05
5294,482.0,1,0.05
5295,457.2602916254693,1,0.05
5296,471.20465053408526,1,0.05
5297,-4820.423411543888,1,0.05
5298,461.60898762952974,1,0.05
5299,488.0997512422418,1,0.05
5300,476.80243893371346,1,0.05
5301,500,1,0.05
5302,482.97056274847716,1,0.05
5303,481.3238075793812,1,0.05
5304,460.1107702762748,1,0.05
5305,455.20465053408526,1,0.05
5306,485.6619037896906,1,0.05
5307,470.0,1,0.05
5308,479.5296461204668,1,0.05
5309,468.4131112314674,1,0.05
5310,474.16552506059645,1,0.05
5311,484.0555127546399,1,0.05
5312,472.04543109109045,1,0.05
5313,484.738633753706,1,0.05
5314,267.3431361950186,1,0.05
5315,479.94733192202057,1,0.05
5316,484.0713376952364,1,0.05
5317,448.9857113690718,1,0.05
5318,474.4969134626332,1,0.05
5319,472.0587727318528,1,0.05
5320,461.41640786499875,1,0.05
5321,446.94182110716775,1,0.05
5322,405.4400902933387,1,0.05
5323,483.6977156035922,1,0.05
5324,490.0,1,0.05
5325,442.0768096208106,1,0.05
5326,451.20215047547657,1,0.05
5327,451.2029410174709,1,0.05
5328,477.5765884561119,1,0.05
5329,458.8062484748657,1,0.05
5330,486.94427190999915,1,0.05
5331,434.80243893371346,1,0.05
5332,486.3058928759318,1,0.05
5333,428.86149805543994,1,0.05
5334,486.64911064067354,1,0.05
5335,500,1,0.05
5336,472.94441010848846,1,0.05
5337,482.0,1,0.05
5338,481.7989898732233,1,0.05
5339,482.0,1,0.05
5340,454.63564212655274,1,0.05
5341,456.0,1,0.05
5342,457.0599281722833,1,0.05
5343,481.2602916254693,1,0.05
5344,480.5576411921994,1,0.05
5345,490.0,1,0.05
5346,486.4852813742386,1,0.05
5347,488.0,1,0.05
5348,439.4400902933387,1,0.05
5349,470.4148737476408,1,0.05
5350,461.8497176903426,1,0.05
5351,406.9901951359278,1,0.05
5352,462.0587727318528,1,0.05
5353,482.77032961426903,1,0.05
5354,484.0665927567458,1,0.05
5355,471.86342439892263,1,0.05
5356,434.0587727318528,1,0.05
5357,466.0768096208106,1,0.05
5358,487.65685424949237,1,0.05
5359,480.8035085019828,1,0.05
5360,481.7989898732233,1,0.05
5361,474.16552506059645,1,0.05
5362,486.2842712474619,1,0.05
5363,460.88061301782113,1,0.05
5364,466.46309242345563,1,0.05
5365,478.92849839314596,1,0.05
